LMean,luminanceFactor,condition,experiment,dataFilename,experimenter,observer,trials,alternatives,targetKind,targetGaborPhaseDeg,targetGaborCycles,targetHeightDeg,targetDurationSec,targetDurationSecMean,targetCheckDeg,fullResolutionTarget,noiseType,noiseSD,noiseCheckDeg,eccentricityXYDeg_1,eccentricityXYDeg_2,viewingDistanceCm,eyes,pThreshold,contrast,E,N,E1,conditionName,psych,targetCyclesPerDeg,steepness,guessing,lapse,E0,Neq
33.1541907184868,0.125,1,steepness,steepnessRun-NoiseDiscrimination-yichen.2018.2.2.22.37.5,yichen,yichen,128,4,gabor,0,3,0.738964285714286,0.099689717199999,0.108776019548957,0.0335892857142857,0,gaussian,0,0.0335892857142857,0,0,50,right,0.75,0.149057155530831,0.000595484581259014,0,0.0268018555546167,photon,,4.05973611715239,3.66712380100961,0.25,0,,
33.1541907184868,0.125,2,steepness,steepnessRun-NoiseDiscrimination-yichen.2018.2.2.22.50.37,yichen,yichen,128,4,gabor,0,3,0.738964285714286,0.0996863407000092,0.101373739696233,0.0335892857142857,0,gaussian,0.16,0.0335892857142857,0,0,50,right,0.75,0.155692868834207,0.000649684199219931,4.79872548159844e-07,0.0268018555546167,photon,,4.05973611715239,2.37452014089399,0.25,0,0.000595484581259014,5.27230106316832e-06
265.233525747894,1,3,steepness,steepnessRun-NoiseDiscrimination-yichen.2018.2.2.22.57.1,yichen,yichen,128,4,gabor,0,3,6.04607142857143,0.398834694915237,0.425579469378954,0.302303571428571,0,gaussian,0,0.302303571428571,0,0,50,right,0.75,0.0229494351115981,0.000944950568227079,0,1.79417619573199,cortical,,0.49618996987418,3.83887443240085,0.25,0,,
265.233525747894,1,4,steepness,steepnessRun-NoiseDiscrimination-yichen.2018.2.2.23.4.30,yichen,yichen,128,4,gabor,0,3,6.04607142857143,0.398701018983078,0.434002671705537,0.302303571428571,0,gaussian,0.16,0.302303571428571,0,0,50,right,0.75,0.102356523656565,0.0187973291131448,3.88653537680684e-05,1.79417619573199,cortical,,0.49618996987418,3.12982663039276,0.25,0.0124674005030537,0.000944950568227079,2.05719579803207e-06
265.233525747894,1,5,steepness,steepnessRun-NoiseDiscrimination-yichen.2018.2.2.23.15.6,yichen,yichen,128,4,gabor,0,3,6.04607142857143,0.19950242684736,0.215867860299683,0.302303571428571,0,gaussian,0,0.302303571428571,30,0,50,right,0.75,0.0328665892043934,0.00193809188742395,0,1.79417619573199,ganglion,,0.49618996987418,4.78643488990939,0.25,0,,
265.233525747894,1,6,steepness,steepnessRun-NoiseDiscrimination-yichen.2018.2.2.23.25.54,yichen,yichen,128,4,gabor,0,3,6.04607142857143,0.199399825627151,0.221988087123976,0.302303571428571,0,gaussian,0.16,0.302303571428571,30,0,50,right,0.75,0.114189159120109,0.0233945577696963,3.88749684365331e-05,1.79417619573199,ganglion,,0.49618996987418,3.31604252869134,0.25,0.05,0.00193809188742395,3.5114478481266e-06
