0.27968
0.27968
0.41877
0.41877
0.50955
0.59307
0.63704
0.65441
0.66293
0.66293
0.59826
0.7313
0.75596
0.27968
0.36215
0.42241
0.51416
0.59604
0.63831
0.66155
0.27968
0.32706
0.36174
0.4217
0.51328
0.59548
0.65731
