targetSize,noiseContrast,noiseDecayRadius,eccentricity,hardOrSoft,targetCross,noiseSpectrum,noiseCheckDeg,targetKind,meanThreshold,sdThreshold,squaredNoiseContrast,meanSquaredThreshold,sdSquaredThreshold,meanEnergy,sdEnergy,energyAtUnitContrast,noisePowerSpectralDensity,meanNeq,sdNeq,meanEfficiency,sdEfficiency
2,0.16,1.018875,32,hard,1,pink,0.203775,letter,0.231672503545573,0.0237399357957084,0.0256,0.0540948373127619,0.011076598343949,0.123044450885801,0.0251948989703725,2.274606173125,0.001063020816,0.000175084788296251,4.17101181170737e-05,0.149509396118909,0.0356173407890833
2,0.16,1.6302,32,hard,1,pink,0.203775,letter,0.422681780894358,0.0258372301524522,0.0256,0.178993669131002,0.0218418529084318,0.407140104755671,0.0496816134580073,2.274606173125,0.001063020816,4.60558203330287e-05,5.86151706651489e-06,0.0374526667656824,0.00476659505456919
2,0.16,3.056625,32,hard,1,pink,0.203775,letter,0.63533990779572,0.0652682066672526,0.0256,0.405786767838653,0.0829349928119285,0.923005087098242,0.18864444661809,2.274606173125,0.001063020816,2.01139750661394e-05,4.1870081262715e-06,0.0162221771839882,0.00337687540487794
2,0.16,5.094375,32,hard,1,pink,0.203775,letter,0.538789306289194,0.0490181404893883,0.0256,0.29149530562011,0.0528208998197276,0.66303702160046,0.12014674479997,2.274606173125,0.001063020816,2.80792673271035e-05,5.22022994894261e-06,0.0231455651109105,0.00430300302246667
2,0.16,8.9661,32,hard,1,pink,0.203775,letter,0.411695533277783,0.0800865566397425,0.0256,0.172700140398084,0.0659425552883604,0.392824805449035,0.149993343330541,2.274606173125,0.001063020816,5.15201435750937e-05,2.05496543493872e-05,0.0414828587492186,0.0165461186550924
2,0.16,16.6076625,32,hard,1,white,0.1018875,gabor,0.403814896372524,0.0291461144793009,0.0256,0.163491218526972,0.0235392703962412,0.0333211939268596,0.00479754570818454,0.203810297746128,0.000265755204,0.000478632977685631,0.000183869268745378,0.135853755354764,0.0521889042710311
2,0.16,Inf,32,soft,0,pink,0.203775,letter,0.379095843458973,0.0422121302908293,0.0256,0.144604590499715,0.032004886273604,0.328918494212865,0.0727985118881032,2.274606173125,0.001063020816,3.51131196241882e-05,8.021482828072e-06,0.0460608673599906,0.0105224617045917
2,0.16,Inf,32,soft,1,white,0.203775,letter,0.385276970285994,0.032404443342492,0.0256,0.148963367806923,0.024969371509599,0.338832995983118,0.0567954865747853,2.274606173125,0.001063020816,5.62466112498396e-05,9.91920990535814e-06,0.0449731046988184,0.00793110297119455
2,0.16,Inf,32,soft,1,pink,0.203775,letter,0.40408871985545,0.0394272219168132,0.0256,0.164453572885474,0.0312725286100488,0.374067112077762,0.0711326866256452,2.274606173125,0.001063020816,5.15872219532838e-05,1.13500025753538e-05,0.0413528497640589,0.00909827925499307
2,0.2,2,32,soft,0,white,0.203775,letter,0.429339934850489,0.00500550070591855,0.04,0.18434530717608,0.00429812269394629,0.419312973689337,0.00977653641249875,2.274606173125,0.001660970025,4.16369669449995e-05,9.9511985678666e-07,-1,0
2,0.2,5.65685424949238,32,soft,0,white,0.203775,letter,0.517110411376861,0.0109592212237253,0.04,0.267463229819261,0.0113342547907412,0.608373513630842,0.0257809659147915,2.274606173125,0.001660970025,2.84942669882104e-05,1.22819349708383e-06,-1,0
2,0.2,16,32,soft,0,white,0.203775,letter,0.494121791738488,0.036657698959597,0.04,0.24482823851736,0.0362267357818523,0.556887822686906,0.0824015568415697,2.274606173125,0.001660970025,3.15070492633739e-05,4.74946356572354e-06,-1,0
3.46410161513775,0,0,0,hard,0,white,0.3438703125,letter,0.0147068908907672,0.000835861053848051,0,0.000216641971523601,2.45858346375699e-05,0.00140325428069401,0.000159249740283345,6.47729648518799,0,0,0,0,0
3.46410161513775,0,0,32,hard,0,white,0.3438703125,letter,0.0439863993216243,0.00250617098193853,0,0.00193794377177675,0.000220474875159631,0.0125113713441944,0.0013697235586453,6.45758868655151,0,0,0,0,0
3.46410161513775,0.16,1,0,soft,0,pink,0.3438703125,letter,0.0266207251474563,0.0033219734070247,0.0256,0.000714180761034904,0.000176866682031127,0.00462596053324027,0.00114561793786708,6.47729648518799,0.0030271178705625,0.001406989179979,0.000500161018924794,1.62409963224995,0.577340137692917
3.46410161513775,0.16,1,32,soft,0,pink,0.3438703125,letter,0.0736655698828354,0.00364750569927195,0.0256,0.00543326833507601,0.000537391171975517,0.035192889889871,0.00348084194940807,6.47729648518799,0.0030271178705625,0.00168968862659562,0.000259309756577687,0.227875957361839,0.0349712119163999
3.46410161513775,0.16,1.73205080756888,0,soft,0,pink,0.3438703125,letter,0.125545723395147,0.0016670036816466,0.0256,0.015763118113448,0.000418570366229389,0.10210238955184,0.00271120436198146,6.47729648518799,0.0030271178705625,4.21985378502012e-05,1.13614540562483e-06,0.141617436949475,0.00381288093245494
3.46410161513775,0.16,1.73205080756888,32,soft,0,pink,0.3438703125,letter,0.133498457083146,0.00158439102243444,0.0256,0.0178230931910364,0.000423027513822769,0.115445458881478,0.00274007462842201,6.47729648518799,0.0030271178705625,0.000368068733578754,9.79787961912286e-06,0.136391513082759,0.00363070129120046
3.46410161513775,0.16,3,0,soft,0,pink,0.3438703125,letter,0.202475087435937,0.0161675083537908,0.0256,0.0411268551953752,0.00654703533511008,0.266390834603839,0.0424070889645102,6.47729648518799,0.0030271178705625,1.62381837897588e-05,2.59866558181566e-06,0.103912451123994,0.0166295512942976
3.46410161513775,0.16,3,32,soft,0,pink,0.3438703125,letter,0.265662920330251,0.0190180075267354,0.0256,0.0707576295435407,0.0101047588368304,0.45831814514261,0.065451518897474,6.47729648518799,0.0030271178705625,8.58803047173898e-05,1.26085934927331e-05,0.0620521816743453,0.00911024636723978
3.46410161513775,0.16,5.19615242270663,0,soft,0,pink,0.3438703125,letter,0.271599681077798,0.0289136411931518,0.0256,0.0741843860850847,0.0157058714537158,0.480514263244748,0.101731585963968,6.47729648518799,0.0030271178705625,9.07051282183496e-06,1.9259788182847e-06,0.0763622162778428,0.0162142994511139
3.46410161513775,0.16,5.19615242270663,32,soft,0,pink,0.3438703125,letter,0.297677244152066,0.00374841122317176,0.0256,0.0886187669793175,0.00223163344572489,0.574010027876827,0.0144549514742218,6.47729648518799,0.0030271178705625,6.74729127046006e-05,1.7369902271756e-06,0.0630153023661392,0.00162223564961108
3.46410161513775,0.16,9,0,soft,0,pink,0.3438703125,letter,0.241913568013452,0.0020314870672211,0.0256,0.0585242378588512,0.000982888569609278,0.379078840181443,0.00636646067726163,6.47729648518799,0.0030271178705625,1.12488598089204e-05,1.89621533165083e-07,0.100915498544166,0.0017011281035691
3.46410161513775,0.16,9,32,soft,0,pink,0.3438703125,letter,0.364174385200422,0.00371826976431418,0.0256,0.132629895601126,0.00270819721085688,0.859083156608022,0.0175417962750791,6.47729648518799,0.0030271178705625,4.47469769577835e-05,9.2720117464637e-07,0.0446169205513272,0.000924506278565448
3.46410161513775,0.16,Inf,0,soft,0,pink,0.3438703125,letter,0.238291430046456,0.00793433312980931,0.0256,0.0568142824546922,0.00378136717593446,0.368002952052256,0.0244930363178855,6.47729648518799,0.0030271178705625,1.16129881265558e-05,7.7587990844484e-07,0.111854691640394,0.00747316771215998
3.46410161513775,0.16,Inf,32,soft,0,pink,0.3438703125,letter,0.343586101071236,0.038103411391111,0.0256,0.118777343829154,0.0261836051147703,0.769356071704542,0.169598973379452,6.47729648518799,0.0030271178705625,5.13299366082356e-05,1.15023657406126e-05,0.0591730284119961,0.0132598997728986
4,0,0,0,hard,1,white,0.203775,letter,0.0195450549750543,0.0032592769404561,0,0.000387320617065191,0.000127405493960283,0.00350792426784502,0.00115389887454619,9.056900441875,0,0,0,0,0
4,0,0,0,hard,1,white,0.203775,gabor,0.0140758965483089,0.00570767053805916,0,0.000214419615124209,0.000160681160051103,0.000174803702404301,0.000130993900288834,0.815241190984513,0,0,0,0,0
4,0,0,16,hard,1,white,0.203775,letter,0.0352135899549853,0.000644776167265064,0,0.00124020478567078,4.5409767133638e-05,0.0112324112713572,0.000411271740018087,9.056900441875,0,0,0,0,0
4,0,0,16,hard,1,white,0.203775,gabor,0.0305904666507505,0.00974258884998833,0,0.000983235668660638,0.000596060678615084,0.000801574217537353,0.000485933217533198,0.815241190984513,0,0,0,0,0
4,0,0,32,hard,1,white,0.203775,letter,0.0392692050833009,0.000737814285258884,0,0.00154234265283411,5.79467609624403e-05,0.0140930308566717,0.000700444988448794,9.1353351375,0,0,0,0,0
4,0,0,32,hard,1,white,0.203775,gabor,0.0797918429362828,0.00063356685880807,0,0.00636693890265071,0.000101106934575295,0.0051905908539226,8.24265377599569e-05,0.815241190984513,0,0,0,0,0
4,0.16,16.505775,0,hard,1,white,0.203775,gabor,0.2463992385195,0.052592424537887,0.0256,0.062095566302376,0.0259174667160592,0.0506228634272068,0.0211289864329016,0.815241190984513,0.001063020816,4.03751346669323e-06,1.69101780575472e-06,0.118433220584445,0.0496029763004601
4,0.16,Inf,0,soft,1,white,0.203775,letter,0.109713827166493,0.011784074993242,0.0256,0.0121065560832422,0.00258575193425107,0.109647873139901,0.0234188978358977,9.056900441875,0.001063020816,3.6009344596555e-05,7.94516269515916e-06,0.131268860025491,0.0289633832938569
4,0.16,16.505775,16,hard,1,white,0.203775,gabor,0.215188183443937,0.0100273618879131,0.0256,0.0463562282871169,0.00431553957878998,0.0377915067583391,0.00351820562595355,0.815241190984513,0.001063020816,2.31403980066974e-05,2.20094152278231e-06,0.030343054345623,0.00288600430372861
4,0.16,Inf,16,soft,1,white,0.203775,letter,0.149260991977966,0.00272654008361923,0.0256,0.0222825607366603,0.000813932155097386,0.201810934181965,0.00737170249515779,9.056900441875,0.001063020816,6.26997522517402e-05,2.42526761704794e-06,0.0670316724923153,0.00259282913845428
4,0.16,16.505775,32,hard,1,white,0.203775,gabor,0.391024424830091,0.148085279811019,0.0256,0.163864725862057,0.115809922727814,0.133589274272134,0.0944130193324471,0.815241190984513,0.001063020816,5.889498544851e-05,4.33061558865306e-05,0.0585368806946927,0.0430428373684187
4,0.16,Inf,32,soft,1,white,0.203775,letter,0.155665570073173,0.00512965412491632,0.0256,0.0242449263819265,0.0015970210672666,0.219583884461697,0.0144640608098106,9.056900441875,0.001063020816,7.30854382551653e-05,5.14432737364673e-06,0.0672005239942134,0.00473010087043438
6,0,0,0,hard,0,white,0.5985890625,letter,0.0105068464740644,0.0050122588341394,0,0.000122955192139764,0.000105326068117151,0.00241328624094164,0.00206727301691069,19.6273634235669,0,0,0,0,0
6,0,0,32,hard,0,white,0.5985890625,letter,0.0268904220366584,0.0048368598417236,0,0.000734792403873841,0.000260130404952224,0.0144220375517082,0.00510567399551693,19.6273634235669,0,0,0,0,0
6,0.16,1,0,soft,0,pink,0.5985890625,letter,0.0168429765044796,0.000276144503051944,0.0256,0.000283723985423736,9.30219075349018e-06,0.00556875377389445,0.000182577478554095,19.6273634235669,0.0091727069630625,0.00702700443237078,0.000406587213353495,1.49052739193461,0.0862429196603312
6,0.16,1,32,soft,0,pink,0.5985890625,letter,0.041312406661675,0.000416657088528072,0.0256,0.00170680174574432,3.44262141594825e-05,0.0335000181557021,0.000675695816605708,19.6273634235669,0.0091727069630625,0.00693847798353793,0.00024574406717375,0.212274493112462,0.00751824786624223
6,0.16,1.73205080756888,0,soft,0,pink,0.5985890625,letter,0.0280358327481459,0.000117606399127014,0.0256,0.000786014833514566,6.59438667207325e-06,0.0154273987937048,0.000129430423768311,19.6273634235669,0.0091727069630625,0.00170103510579272,1.69174573905756e-05,1.16159195148041,0.0115524848825783
6,0.16,1.73205080756888,32,soft,0,pink,0.5985890625,letter,0.0614485903969611,0.00365634932270022,0.0256,0.00378261370695831,0.000449355023757623,0.0742427339174362,0.00881965435749639,19.6273634235669,0.0091727069630625,0.00223572637944715,0.000329623944597836,0.246305145884231,0.0363139579634883
6,0.16,3,0,soft,0,pink,0.5985890625,letter,0.119632382236898,0.00106791969139964,0.0256,0.0143124771059089,0.000255515553439663,0.280916189649155,0.0050150966277341,19.6273634235669,0.0091727069630625,7.94963242185574e-05,1.43151738321873e-06,0.152541842743986,0.00274687291145544
6,0.16,3,32,soft,0,pink,0.5985890625,letter,0.138848432819744,0.0106994138252038,0.0256,0.0193361260246005,0.0029711936834389,0.379517172688725,0.0583166982266617,19.6273634235669,0.0091727069630625,0.000367023582908719,5.86247294654402e-05,0.117314475706525,0.0187386580071218
6,0.16,5.19615242270663,0,soft,0,pink,0.5985890625,letter,0.239986395619097,0.0078509457609166,0.0256,0.057624288756916,0.0037682403507268,1.13101285745655,0.073960622831064,19.6273634235669,0.0091727069630625,1.96562214201732e-05,1.28813302416503e-06,0.0723173884479117,0.00473918228177471
6,0.16,5.19615242270663,32,soft,0,pink,0.5985890625,letter,0.27043612414482,0.00654482840501406,0.0256,0.0731571146318982,0.00353991605408986,1.43588127589981,0.0694792188825405,19.6273634235669,0.0091727069630625,9.31770240846705e-05,4.55438093231991e-06,0.0559739486648595,0.00273593932635406
6,0.16,9,0,soft,0,pink,0.5985890625,letter,0.290370432436411,0.0020688259738711,0.0256,0.0843171280537635,0.00120145178533726,1.65492291514264,0.0235813308267072,19.6273634235669,0.0091727069630625,1.33969697957172e-05,1.91174908335133e-07,0.0646542305127488,0.000922616590186297
